Title;Artist;Genre;Track URL;Lyrics;Language;Language Score
Knife Talk (with 21 Savage ft. Project Pat);Drake, 21 Savage, Project Pat;Hip Hop;https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6;"I gotta feed the streets, my pistol gon' bleed the streets
Ski mask on my face, sometimes you got to cheat
To stay ahead in this bitch-ard (Gang), drank syrup like it's liquor
Street life'll have you catchin' up to God quicker (Yeah, gang)
Sticker, AK-40 to your liver
Let the chopper bang on you like a Blood or a Cripper (Gang)
Flipper, so much bread, I'm a gymnast
Made so much money off of dummies, off of dummies (Yeah, gang)
I'm mister body catcher, Slaughter Gang soul snatcher
Ain't no regular F-150, this a fuckin' Raptor
No capper, street nigga, not a rapper
Chopper hit him and he turned into a booty clapper
Smith & Wesson, I'm 4L Gang reppin'
We done baptized morе niggas than the damn reverеnd (Yeah)
Kappa Alpha, me and my gang, we do all the steppin'
Who you checkin'? This FN shoot East to West End (Gang)
Yeah
I heard Papi outside
And he got the double-R droppy outside
Checked the weather and it's gettin' real oppy outside
I'ma drop this shit and have these pussies droppin' like some motherfuckin' flies
Type of nigga that can't look me in the eyes
I despise
When I see you, better put that fuckin' pride to the side
Many times, plenty times, I survived
Beef is live, spoiler alert, this nigga dies
Keep blickies, and you know the weed sticky
My finger itchy, the Glock like to leave hickeys
Your shooters iffy, a street punk could never diss me
I come straight up out the 6, and we don't spare sissies
I fuck with her, and fuck with her, and her
I hit up err and tell him do the err, for sure
Voodoo curse, it got him while I flew to Turks
Know the dogs had to hit them where we knew it hurts
Gang shit, that's all I'm on (Yeah)
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Let it bang, bang, let it bang, bang
'Til his brains hang and his mama sang
And the pastor sang and them bullets sang
And them choppers sang and the choir sang
I'm on everything
Jacob charged me four-fifty for a tennis chain
US Open, had it on us at the tennis game
Tell the coach don't take me out, I like to finish games
And my pen insane, and my men insane
There's like eighty of us now, that's the scary thing
Shit they doin' on that other side embarrassing
We in Paris with it, hundred carats with it
All this shit is for my son, 'cause he's inheritin' it
If Young Metro don't trust you I'm gon' shoot you
Gang
Metro
Gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on, yeah";en;0.9999973295897536
One Right Now (with The Weeknd);Post Malone, The Weeknd;Hip Hop;https://open.spotify.com/track/1nltpRhEiXikwDlVn4UADk;"Na-na-na-na, na-na
Na-na-na-na, oh no
Yeah, yeah
Said you love me, but I don't care
That I broke my hand on the same wall
That you told me that he fucked you on (Oh)
You think it's so easy fuckin' with my feelings
I got one comin' over and one right now (Uh)
One right now
(One right now, one right now, oh)
I got one comin' over and one right now
Said you wanna have my babies
I fucked you so good, you should pay me
Don't call me ""baby"" when you did me so wrong
(When you did me so wrong)
But I got over what you did already
Body for a body, I’m so petty
How many of your friends fit in my Rolls? (Can you fit in my Rolls?)
Bought you a new face, you should call me ""Dad,"" baby
Hermès, but you dropped the bag, baby
Truth is, maybe one's just not еnough
You say you love me, but I don't care
That I brokе my hand on the same wall
That you told me that he fucked you on (That he fucked you on)
You think it's so easy fuckin' with my feelings (Feelings)
I got one comin' over and one right now (Uh)
One right now (Yeah, yeah, yeah)
(One right now, one right now, oh yeah)
I got one comin' over and one right now (Yeah, yeah, yeah)
(One right now, one right now, oh)
I got one comin' over and one right now
You're a stain on my legacy
We can't be friends, can't be family (Oh)
You probably fuck all my enemies (Oh)
I can't let you be next to me
Oh, you belong to the world now
So just leave me alone now
We're not in touch no more
You say you love me, but I don't care (No, I don't care)
That I broke my hand on the same wall
That you told me that he fucked you on (Oh)
You think it's so easy fuckin' with my feelings (Feelings)
I got one comin' over and one right now
One right now (Oh yeah, oh yeah, oh yeah)
(Fuckin' with my, fuckin' with my feelings)
I got one comin' over and one right now
(Ooh yeah, oh yeah, oh yeah)
(One right now)
I got one comin' over and one right now
(Hey)
(One right now, one right now)
(Ooh yeah)
I got one comin' over and one right now";en;0.999995368921492
Cash In Cash Out;Pharrell Williams, 21 Savage, Tyler, The Creator;Hip Hop;https://open.spotify.com/track/3S68RFe1lsdCdTMPIMJM3X;"Straight up
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out
Cash out, cash out, cash out, cash out
Cash out, cash out, cash out, cash out
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out
Cash out, cash out, cash out, cash out (21)
Ridin' in the car with no keys (Straight up)
Louis V shirt with no sleeves (On God)
Slaughter Gang, nigga, I'm reppin' (21)
Chopper get to preachin', I'm the reverend (21)
Call him New Era, he cappin' (Yeah)
Them the type of niggas I ain't dappin' (On God)
When I book a show, make my backend cashin'
21, Uncle Sam, dawg, I'm taxin'
Ridin' in the coupe and it's a sport (Yeah)
My bodyguard look like a horse (Straight up)
She gon' suck me up like it's a chore (On God)
Took the LaFerrari on a tour (21)
Buy a Richard Mill' when I get bored (Bored)
Put my sidepiece inside a Porsche (A Porschе)
Money turned me into an assholе
I ain't gon' lie, I was used to being poor (21)
I put Chanel on my feet (And what?)
European model got Chanel on my seats
Put me in a third world country in the middle of the slums
I'ma turn it to a million dollar street (On God)
Pharrell made this so it's a million dollar beat (Straight up)
V12, VVS, I fell in love with Vs (Straight up)
Walk in your section, you ain't reppin' 'bout nothin'
My invoice gon' be a million dollar fee (On God)
Hop in a Bentley and slide (And what?)
Reach for my chain and you die (Say what?)
You know my method, I'ma turn your shirt red, man
Then send your ass how high (On God)
Mama got a Benz, she smiled (21)
Then she got a house, she cried (21)
Nigga took the stand, he lied
Held court in the streets and they gave his ass life (Goddamn)
I'm gettin' bigger and bigger (And what?)
Your pockets littler than little (21)
Put a hundred bands on your head
Now they jumpin' up and down playin' monkey in the middle
She swallow all my kids, she a bad babysitter
Kim Jong-Un, in my pants it's a missile
Friend of the family, I hit all the sisters
The mama love me so she hid all my pistols (Straight up)
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out
Cash out, cash out, cash out, cash out
Cash out, cash out, cash out, cash out
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out (It's Bunnyhop, nigga)
Cash out, cash out, cash out, cash out (Let me tell these niggas real quick)
Nah, I ain't heard of that, I hit the beach in a furry hat
She got a guy but she purrin' back, I'm lookin' like, ""Where he at?""
Nigga, get out the way (Way), that girl my bae (Hey)
Rock on my hand, nah, this ain't Dwayne (Hey, hey)
This shit neon yellow like pee on it (Hey, hey)
Goin' both sides, yeah, you could say I'm B-I (Hey, hey)
Got whips like slaves, the garage like, ""Yee-haw""
Horses, more car keys than a piano
One came with an umbrella like Rihanna
Nigga, let's be honest (Umm), be honest
Track needed life, nigga, so they put me on it (Yeah, yeah)
Nigga, you don't be on what we on, and 2-1 got three Ks (Yeah)
I think he just might put a sheet on it (Yeah, yeah)
Ice so white, motherfucker, you could ski on it (Switch it up)
Look, any stone I'm in, no less than six digits (Yo, what up, stoner?)
Beep go the Rolls, right-side, I sit in it (Come on, man)
Tick go the watch, it came with a dent in it (Come again)
And skrrt on a plane, just me and my bitch in it (Yo)
(They was talkin' 'bout a hundred million, baby)
Just know it's big business
Hands stay full with them racks like hit tennis (Woo)
And no money, phone account, go get interest
Ah (Ah), you got that backend from the backdoor
I got offered two-point-five for the last show (Last show, nigga)
I declined 'cause the stage didn't match my ethos
Hmm, they know that I'm sick with it
Look, player, what you wan' do? (Ooh)
Me, I don't like violence, but the guns do (Ooh)
'Cause that guerilla right there, he gon' hunt you (Ooh)
While me and my bitch countin' stars out the sunroof (Ooh)
And if you wanna flick up, I don't want to (Ooh)
And if you say ""No cap"", I ain't trust you (Ooh)
Nigga, I'm the headline, you a plus one (Ooh)
I got some brand new thoughts and a new silk scarf
And my bitch do too (Too)
Double R talk and I got like two (Two)
Turbo on that bitch and it hit like zoom (Zoom)
In the mirror, who that nigga? I'm like, ""You"" (You)
Any time I do something, motherfuckers like, ""Oof, oof""
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out (Bunnyhop, bitch)
Cash out, cash out, cash out, cash out (Baudelaire, stop fuckin' playin' with me)
Cash out, cash out, cash out, cash out (I'll buy one of you niggas)
Cash in, cash out, cash in, cash out
Cash in, cash out, cash in, cash out
Cash out, cash out, cash out, cash out (21, 21)";en;0.9999976747085104
Big Energy;Latto;Hip Hop;https://open.spotify.com/track/4pi1G1x8tl9VfdD9bL3maT;"I got that big, big energy
Got that real big energy
Hey, daddy
When you gon' stop playin'?
Bad bitch, I could be your fantasy (Yeah)
I can tell you got big dick energy (Uh-huh)
It ain't too many niggas that can handle me (Yeah)
But I might let you try it off the Hennessy (Uh)
Make 'em sing to this pussy like a melody (Make 'em sang)
And if your bitch ain't right, I got the remedy (Ooh)
It ain't too many niggas that can handle me (Ayy)
Bad bitch, I could be your fantasy (Ayy, ayy)
Tell me how you want it (Huh?)
Three, two, one and I'm on it (On it)
Feel good, don't it? (Don't it?)
Hood bitch, fuck you in a bonnet (Yeah)
I'ma bust it on a pole like Onyx (Ooh)
I'm just bein' honest (Uh-huh)
Pussy juicy, Minute Maid (Oh)
But can't do it one minutе, man (Hell no)
Not a side or a main
I'm the only bitch hе entertain (Yeah)
Spendin' his mine in the bank (In the bank)
I like what I see (Yeah)
A boss like you need a boss like me (Uh-huh)
Daddy from the street, so he move lowkey
Tryna ride that mic' like karaoke (Oh)
On the count of three, bad bitches, get money (Money)
Broke niggas to the left, we don't want it (We don't want)
I'm the one these bitches hate but they can't get past (Uh-huh)
Pretty face, no waist and a big ol' ass, ha
Bad bitch, I could be your fantasy (Yeah)
I can tell you got big dick energy (Uh-huh)
It ain't too many niggas that can handle me (Yeah)
But I might let you try it off the Hennessy (Uh)
Make 'em sing to this pussy like a melody (Make 'em sang)
And if your bitch ain't right, I got the remedy (Ooh)
It ain't too many niggas that can handle me (Ayy)
Bad bitch, I could be your fantasy (Ayy, ayy)
Got that real big energy
Got that big, big energy (Big dick energy)
Got that real big energy
Got that big, big energy (Big dick energy)
Yuh, tell me how you want it (Want it)
Three, two, one, camera rollin' (Ooh)
Do it slow motion (Uh-huh)
Real bitch, them other hoes phony
All that big talk, Latto put 'em on it (Latto)
I'm just bein' honest (Yeah)
Lingerie Dolce (Ha)
Blindfold (Yeah), tie me to the bed (Yeah), while we roleplay (Yeah)
Can't skip foreplay, kill the pussy cold case (Uh-huh)
I'm a boss bitch but tonight we do it your way
On the count of three, bad bitches, get money (Get money)
Broke niggas to the left, we don't want it (Hell nah)
If you ever see me broke, I'm probably rockin' a cast
Pretty face, no waist with a big ol' bag, ha
Bad bitch, I could be your fantasy (Yeah)
I can tell you got big dick energy (Uh-huh)
It ain't too many niggas that can handle me (Yeah)
But I might let you try it off the Hennessy (Uh)
Make 'em sing to this pussy like a melody (Make 'em sang)
And if your bitch ain't right, I got the remedy (Ooh)
It ain't too many niggas that can handle me (Ayy)
Bad bitch, I could be your fantasy (Ayy, ayy)
Got that real big energy
Got that big, big energy (Big dick energy)
Got that real big energy
Got that big, big energy (Big dick energy)";en;0.999996025510103
PUFFIN ON ZOOTIEZ;Future;Hip Hop;https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi;"G5 the flight, man, I'm way in the sky
She finna tell me ""No way"" and it's cap
Nigga, can't even see me, I'm way in the sky
G5 the flight, nigga way in the sky
G5 the flight, man, I'm way outta here
G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of thе sewer
Chrome Hеart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid
Dirty the Fanta but make it in Canada
Bro get this money like it's my religion
It's gon' be a mad day, a sad day for any of these niggas
That try to compare whatever I did
Damn near touched a hundred, it just off the gig
I came out the jungle, they kidnapped a kid
I trap out a bando, spent ten on a crib
I look at the ocean to spot thirty M's
Pin it where I'm at, the city I'm in
I give you my fully, no matter where I'm in
Her hair touch her ass, she gon' think she Korean
You fuckin' me good, bitch, you helpin' me win
Niggas can't see me, ain't no competition
Too many bracelets, need a whole 'nother wrist
I'm never sober, don't think I'ma quit
I pop the E, I can feel when it kick
G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of the sewer
Chrome Heart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid
Count up some millions then take some more drugs
Been stuck in my memory, they wasn't showing love
Ain't matching my fly, bitch, you know you a dub
I started this wave and ain't using a brush
Stopped taking molly, I'm back on the E
Flying commercial, you ain't high as me
Driving a spaceship, the one with the wings
Cross up the trap, I done broke down a key
Ain't let no fuck nigga holdin' me back
Put a switch on it, these lil' niggas whack
After I hit your bitch, givin' her back
Ain't got no roof, put her heart on a strap
Go to the moon, ain't gon' show you no slatt
Pluto tycoon, ain't no regular 'Cat
Took a few shrooms, I forget where I'm at
Poppin' a Tesla, I feel when it kick
G5 the flight, nigga, can't even see me
I'm way outta here, I'm too far in the sky
Hermès ashtray to dump my ashes
Bitch so pretty, look better than Cassie
Puffin' on zooties and she callin' me daddy
Walkin' on shit, turn it up and I gas it
Came out the gutter, it ain't nothin' for me to swag it
Secure the bag, got a bitch, I'ma bag it
Turnin' it up, gotta make sure shit good
Park it, two mil' in the middle of my hood
Drinkin' on mud, I made it out of the sewer
Chrome Heart accessories, whatever, I'm good
Lot of these niggas, they lookin' the same
They copy my lingo, they bitin' my chain
Championship, championship, Range just gon' amp this shit
Bitch break her neck just to look at the kid";en;0.9999970479049802
Wants and Needs (feat. Lil Baby);Drake, Lil Baby;Hip Hop;https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b;"(Six)
Yeah
Yeah
Yeah
Leave me out the comments, leave me out the nonsense
Speakin' out of context, people need some content
Niggas tryna keep up, shit is not a contest
Whippin' Benz concept
Heaven-sent, God-sent
Least that's what my mom says
Proof is in the progress, money's not a object
Busy than a motherfucker, you know how my job get
Barkin' up the wrong tree, you know how the dogs get
Haven't fallen off yet, yee
Come with a classic, they come around years later and say it's a sleeper
The earrings are real, the petty is real, might charge my ex for a feature
Deposit the money to Brenda, LaTisha, or Linda, Felicia
She came for me twice, I didn't even nut for her once, you know I'm a pleaser
Forty-two millimeter, was made in Geneva
Yeah, I probably should go to Yeshiva, we went to Ibiza
Yeah, I probably should go link with Yeezy, I need me some Jesus
But soon as I started confessin' my sins, he wouldn't believe us
Sins, I got sins on my mind
And some M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
I'm in love, I'm in love with two girls at one time
And they tens, that's why I got ten on my mind
I got M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
Should repent, I need me some Jesus in my life
Amen
I'm from the four, but I love me a threesome
DM her, delete it, she my lil' secret
He tryna diss me to blow up, I peep it
I can't respond, we just go at your people
If I left some racks on the bed, you can keep it
This shit gettin' deeper and deeper, I dig it
My shovel wasn't bent, I was broke, had to fix it
A shark in the water, you swim with the lil' fishes
I hit today, by tomorrow, she miss it
I grab her neck, she look up, then I kiss it
I'm not a GOAT, but I fit the description
I like to pour, so I get the prescription
We walk around with them bands in our britches
This gun ain't gon' jam, when I blow, I ain't missin'
I'm droppin' hit after hit, I'm just chillin'
But I'll send a hit while I chill with my children
Bigger the business, the bigger the office
I fucked 'round and found me a swag, then I caught up
They call for my artists, they makin' me offers
I don't even bargain, I'll start from the bottom
I lost a Ferrari, Las Vegas, Nevada
I woke up the followin' day and went harder
I'm crackin' my shell now, they see that I'm smarter
I gotta get money, I love to get charter
I gave her four Birkins and one's for her daughter
I can't let 'em down, walk around with my guard up
I'm screamin' out ""YOLO,"" yeah, that's still the motto
I know I be on some shit that they ain't thought of
Sins, I got sins on my mind
And some M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
I'm in love, I'm in love with two girls at one time
And they tens, that's why I got ten on my mind
I got M's, got a lot of M's on my mind
And my friends, yeah, I keep my friends on my mind
Should repent, I need me some Jesus in my life
Amen";en;0.999994858689798
Je M'appelle;Benzz;Hip Hop;https://open.spotify.com/track/6A3SB2C4U6JtCavQOXLYNN;"Got the gyaldem shake hips in the dance
Je m'appelle, man's Benz
Got gyal like ten from Paris, I can't come France
(Ayy, Lucid, turn that shit up), ayy
Got the gyaldem shake hips in the dance
Je m'appelle, man's Benz
Got gyal like ten from Paris, I can't come France
He wan' talk badness on my darg
Man a real cash man, I don't catch man's darg
Flip that, scribble that on the route, man's off
Grip that, fiddle that in the coupe, man's lost
Yo, grab the wheel, man's lost
Got the gyaldem shake hips in the dance
Je m'appelle, man's Benz
Got gyal like ten from Paris, I can't come France
He wan' talk badness on my darg
Man a real cash man, I don't catch man's darg
Flip that, scribble that on the route, man's off
Grip that, fiddle that in the coupe, man's lost
Yo, all the beef, can't dead all that
Double it, triple it, bubble it
Ripple it, cuddle it, dribble it, uh, uh
Seen a bad girl jugglin' it, trickle it
'Nuff badman, so I'm comin' in, rippin' it
Listenin', strugglin', killing it, cock it and Smithen' it
Real blue man, man's tickin' it, tickin' it
Verified ting, man's dick in it
Can't compete when a Rapman's sizzlin'
Di-di-dip-dip-dip like Kwengface
Sku-du-du-du on a beat like Senseii
This girl, large back, got a leng face
Moves on pause, got a vid' like Pressplay
Girl's ""Tu es beau"" like the French say
Jump in a Benz, on the Benz like segway
Can't fit in my screen, got a template
King with my queen on the top, that's checkmate
Got the gyaldem shake hips in the dance
Je m'appelle, man's Benz
Got gyal like ten from Paris, I can't come France
He wan' talk badness on my darg
Man a real cash man, I don't catch man's darg
Flip that, scribble that on the route, man's off
Grip that, fiddle that in the coupe, man's lost
Yo, grab the wheel, man's lost
If I come in a slide, man's tacklin'
East baby from the White, man Chapel it
Yo, the spark on this girl hella cracklin'
Ice on my neck, finna freeze like mannequin
Yo, I'm a real cash man, don't battle it
Scar on my face from the fights man battled in (Bow)
Juggle it, saddle it, couple of tracks in it
Bubble the backs in it, uh, uh
Brr, they had me on an astro turf ('Urf)
Kickin' the ball to the cats them serve
Man rap, can't cap when a man's been hurt
Now, I jumped on a track when a stacks man learnt
Man's tired of pounds, cash, Green Lantern
Wear Moncs when I'm clear, or Goose with the fur
Trapstar Mikey, can't snooze on a bird
Too rich in the hood, havva call me ""The First""
Got the gyaldem shake hips in the dance
Je m'a-Je m'appelle, man's Benz
Got gyal like ten from Paris, I can't come France
He wan' talk badness on my darg
Man a real cash man, I don't catch man's darg
Flip that, scribble that on the route, man's off
Grip that, fiddle that in the coupe, man's lost
Yo, grab the wheel, man's lost
Got the gyal 'dem shake hips in the dance
Je m'a-Je m'appelle, man's Benz (Bow)
Got gyal like ten from Paris, I can't come France
He wan' talk badness on my darg
Man a real cash man, I don't catch man's darg
Flip that, scribble that on the route, man's off
Grip that, fiddle that in the coupe, man's lost
Yo, grab the wheel, man's lost";en;0.999997062713357
True Love;Kanye West, XXXTENTACION;Hip Hop;https://open.spotify.com/track/06JvOZ39sK8D8SqiqfaxDU;"True love shouldn't be this complicated
I thought I'd die in your arms, I thought I'd die in your—
True love shouldn't be this complicated
I thought I'd die in your arms, I thought I'd die in your—
No hard feelings, but these feelings harder
No-no hard feelings, but these feelings harder
No-no hard feelings, but these feelings harder
Wait, when you see the kids? I'll see y'all tomorrow
Wait, when the sun set? I see y'all tomorrow
Wait, when I pick 'em up, I feel like they borrowed
When I gotta return them, scan 'em like a bar code
Wait, no hard feelings, but these feelings hard though
Wait, who got the kids in those ""What are thosе?""
Wait, why they can't wear Yeezys with the cargos?
Y'all know Nikе don't like me, y'all take it too far, though
At least have 'em in some Mike's, he played for Chicago
I only see three kids, who watchin' Chicago?
And you know all the nannies they're Danny Nesbrasco
Let the kids dig a tunnel to my house like Chapo
Only neighbor in the hood with a door they can knock on
I leave the light on
True love shouldn't be this complicated
(Daddy's not gone, you see the light on)
I thought I'd die in your arms, I thought I'd die in your—
(Daddy's at home, tell Gekyume)
True love shouldn't be this complicated
(Daddy's not gone, tell Gekyume)
I thought I'd die in your arms, I thought I'd die in your—
(Daddy's at home)
Oh, woah, oh, woah, oh, woah
Oh, woah, oh, woah, oh, woah (Love)
Oh, woah, oh, woah, oh, woah
Oh, woah, oh, woah, oh, woah
No hard feelings, but these feelings harder
No-no hard feelings, but these feelings harder
No hard feelings, but these feelings harder
True love shouldn't be this complicated
I thought I'd die in your arms, I thought I'd die in your—
True love shouldn't be this complicated
I thought I'd die in your arms, I thought I'd die in your—";en;0.999997760160428
Fair Trade (with Travis Scott);Drake, Travis Scott;Hip Hop;https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS;"I don't understand why you blame me
Just take me as I am, it's the same me
We should be (Yeah)
Senseless sight to see
Yeah
Senseless sight to see
Ayy
Feelin' young but they treat me like the OG
And they want the tea on me, I swear these bitches nosey
Said he put some money on my head, I guess we gon' see
I won't put no money on his head, my niggas owe me
I gotta be single for a while, you can't control me
Uno, dos, tres, in a race, they can't hold me
And I show my face in a case so you know it's me
Imitation isn't flattery, it's just annoyin' me
And I'm too about it
And the dirt that they threw on my name
Turned to soil and I grew up out it
Time for y'all to figure out what y'all gon' do about it
Big wheels keep rollin', rollin'
I'm outside, twenty-nine, G5, seaside
I've been losin' friends and findin' peace
But honestly that sound like a fair trade to me
If I ever hurt one and I'm still here
Outside, frontline, Southside
I've been losin' friends and findin' peace
Honestly that sound like a fair trade to me
Look, don't invite me over if you throw another pity party
Lookin' back, it's hard to tell you where I started
I don't know who love me, but I know that it ain't everybody
I can never love her, she a busy body
Baby, if you want me, can't be turnin' up with everybody, nah
Can't be fuckin' on just anybody, yeah
I got feelings for you, that's the thing about it, yeah
You know that it's somethin' when I sing about it, yeah
Mama used to be on disability but gave me this ability
And now she walkin' with her head high and her back straight
I don't think you feelin' me, I'm out here
Bein' everything they said I wouldn't be and couldn't be
I don't know what happened to them guys that said they would be
I said see you at the top and they misunderstood me
I hold no resentment in my heart, that's that maturity
And we don't keep it on us anymore, it's with security
I'm outside (Yeah), twenty-nine (Yeah), G5, seaside
I've been losin' friends and findin' peace
But honestly that sound like a fair trade to me
If I ever hurt one and I'm still here
Outside, frontline, Southside (Southside)
I've been losin' friends and findin' peace
Honestly that sound like a fair trade to me
I don't understand why you blame me
Just take me as I am, it's the same me (I'm trying)
Senseless sight to see
Senseless sight to see (Outside)
Rollin' 84s, it ain't no safety
Ridin' rich and wavy
Gotta roll over to you, gotta get my release
Spread your legs downtown, as I'm goin' out to eat
Even hear the raw sounds when that raw got me in sleep (Oh, oh)
I'ma roll on 'em 'fore I ever let 'em roll on me
Split this one down the middle, wake up in the harmony (Sick)
Worry, sick, I'm sick of worryin' (Sick, sick)
It's just the world we in, I'd rather bury them
I'm talkin' fake friends and skeletons (Yeah)
Early-mornin' shoulder rubs, the lawyer sounding celebrant (It's lit)
I'm never settlin', this shit get darker than my melanin (Ooh, ooh, ooh-ooh)
At the crib all by myself, this shit be cavin' in
Scrollin' through my call log, by emojis, how I'm savin' 'em
Them heart eyes, that peach one, my old ones, but I favorite them
That butterfly emoji hold me down and all my babies them (Yeah)
Purple demon face one push away, he got the K on him
I broke bread instead of watchin' niggas break down (Break it)
And saved a couple bitches too like I'm from Cape Town
Know their position, you know ass up with the face down (Let's go)
I'm never content, two mil' a event, I get it frequent
I'm make an expense, to me, it's just cents
I'm droppin' the top, not to feel the wind
I'm droppin' the top 'cause bro tryna spin
She droppin' her top, she back again
Publicly she at the crib again, company (Yeah, yeah)
I let it slide when I really shoulda slid (Oooh, ooh)
After all the shit I did
Look at how they repayin' me back (Oh, oh-oh, oh)
Now follow my lead
Tell me what type of payment is that? (Oh, oh-oh), I put that on my kid
And my trust, yeah, it is what it is (Oh, oh)
I'm outside (Ah-ah, ah-ah), twenty-nine, G5 (Ah-ah, ah-ah), seaside
I've been losin' friends and findin' peace (Ah-ah, ah)
But honestly that sound like a fair trade to me
If I ever hurt one and I'm still here
Outside, frontline, Southside (Southside)
I've been losin' friends and findin' peace (Oh, oh)
Honestly that sound like a fair trade to me
I don't understand why you blame me
Just take me as I am, it's the same me
We should be, senseless sight to see
Senseless sight to see
Up on a mountain (Up on a mountain)
Search through the valley (Search through the valley)
You hear me calling (You hear me calling)
Won't you come find me? (Won't you come find me?)
Please don't forsake me (Please don't forsake me)
All of a sudden (All of a sudden)
My heart is breaking (Breaking)
I feel it coming, I, I";en;0.9999986177870066
Peru;Fireboy DML, Ed Sheeran;Hip Hop;https://open.spotify.com/track/4hJhHbkhZFnxmWbAkZRoe0;"Eh eh eh
Yeahh yeah
Chee
Omoge no be so
Girl you won capture my soul
Omoge no be so
Make we won wombolobo
Peru para
Peru peru para
I’m loooo
Even Peru don dey para
Tonight in Jozi
I’m in Jozi
Mo n korin fun wan, wan jo si
I’m not playing with you
I’m not joking
My third album is loading
Mi okin fagbo but I’m on molly
I’m on duty but I’m on lowkey
They wan do me, they wan do me
They wan do me gan, they wan do me
Wo ni won wa mi
Wo ni won wa mi
I’m in San Francisco jamming
Wo ni won wa mi
Wo ni won wa mi
I just flew in from Miami
Peru para
Peru peru para
I’m loooo
Even Peru don dey para
She say she like my tunes
She say me I never see a guy like you
Shey you like my tattoo
Girl me I want to be inside you
She is my woman
Inside puna sweet like sugar
In my new van
Come to me I dey swim like tuna
Wo ni won wa mi
Wo ni won wa mi
I’m in San Francisco jamming
Wo ni won wa mi
Wo ni won wa mi
I just flew in from Miami
Peru para
Peru peru para
I’m loooo
Even Peru don dey para
Peru para
Peru peru para
I’m loooo
Even Peru don dey para";en;0.9999967918474244
